soccerway_pk,Nombre,Apellidos,Nombre Jugador,Nacionalidad,Fecha de nacimiento,Edad,País de nacimiento,Posición,Altura,Peso,Pie,Equipo,Temporada,URL,2025_Temporada,2025_Equipo,2025_Liga,2025_Minutos Jugados,2025_Apariciones,2025_Alineaciones,2025_Entra,2025_Sale,2025_Comenzó de suplente,2025_Gol,2025_Amarilla,2025_Segunda Amarilla,2025_Roja,2024_Temporada,2024_Equipo,2024_Liga,2024_Minutos Jugados,2024_Apariciones,2024_Alineaciones,2024_Entra,2024_Sale,2024_Comenzó de suplente,2024_Gol,2024_Amarilla,2024_Segunda Amarilla,2024_Roja,Posicion Secundaria,Link Jugador,Valor de Mercado,Agente,Fichado,Contrato Hasta,ELO,Ritmo,Tiro,Pase,Regate,Defensa,Físico,Salto,Estirada,Paradas,Saques,Colocación,Reflejos
benjamin_andres_chandia_miles_chile_25_noviembre_2002,Benjamín Andrés,Chandía Miles,Benjamín Andrés Chandía Miles,Chile,2002-11-25 00:00:00,22.0,Chile,Centrocampista,164 cm,57 kg,Derecho,Coquimbo Unido,2025,https://el.soccerway.com/players/benjamin-chandia/724270/,2025,Coquimbo Unido,Primera División de Chile,60,1,1,0,1,0,0,0,0,0,2024,Coquimbo Unido,Primera División de Chile,1751.0,30.0,19.0,11.0,18.0,11.0,2.0,3.0,0.0,0.0,Extremo derecho,https://www.transfermarkt.es/benjamin-chandia/profil/spieler/910815,800 mil €,Mundo Futuro Chile,01/01/2023,31/12/2027,64,0,0,0,0,0,0,0,0,0,0,0,0
alejandro_maximiliano_camargo_osses_argentina_12_junio_1989,Alejandro Maximiliano,Camargo Osses,Alejandro Maximiliano Camargo Osses,Argentina,1989-06-12 00:00:00,35.0,Argentina,Centrocampista,170 cm,68 kg,Derecho,Coquimbo Unido,2025,https://el.soccerway.com/players/alejandro-maximiliano-camargo/108806/,2025,Coquimbo Unido,Primera División de Chile,60,1,1,0,1,0,0,0,0,0,2024,Coquimbo Unido,Primera División de Chile,1696.0,27.0,18.0,9.0,8.0,11.0,0.0,6.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
daniel_nicolas_olivares_gomez_chile_25_enero_2006,Daniel Nicolás,Olivares Gómez,Daniel Nicolás Olivares Gómez,Chile,2006-01-25 00:00:00,19.0,Chile,Centrocampista,Sin información,Sin información,Sin información,Coquimbo Unido,2025,https://el.soccerway.com/players/daniel-nicolas-olivares-gomez/889776/,2025,Coquimbo Unido,Primera División de Chile,0,0,0,0,0,0,0,0,0,0,2024,Coquimbo Unido,Primera División de Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
nicolas_johansen_argentina_23_enero_1999,Nicolás,Johansen,Nicolás Johansen,Argentina,1999-01-23 00:00:00,26.0,Argentina,Delantero,181 cm,86 kg,Sin información,Coquimbo Unido,2025,https://el.soccerway.com/players/nicolas-johansen/813108/,2025,Coquimbo Unido,Primera División de Chile,79,1,1,0,1,0,1,1,0,0,2024,Coquimbo Unido,Primera División de Chile,662.0,13.0,8.0,5.0,7.0,7.0,4.0,3.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,60,0,0,0,0,0,0,0,0,0,0,0,0
alejandro_esteban_azocar_machuca_chile_19_octubre_2000,Alejandro Esteban,Azócar Machuca,Alejandro Esteban Azócar Machuca,Chile,2000-10-19 00:00:00,24.0,Chile,Delantero,181 cm,74 kg,Izquierdo,Coquimbo Unido,2025,https://el.soccerway.com/players/alejandro-azocar/654272/,2025,Coquimbo Unido,Primera División de Chile,80,1,1,0,1,0,0,0,0,0,2024,Coquimbo Unido,Primera División de Chile,1195.0,30.0,10.0,20.0,5.0,20.0,3.0,5.0,0.0,0.0,Extremo izquierdo,https://www.transfermarkt.es/alejandro-azocar/profil/spieler/838833,750 mil €,Mundo Futuro Chile,01/01/2025,31/12/2027,60,0,0,0,0,0,0,0,0,0,0,0,0
matias_andres_zepeda_flores_chile_21_abril_2004,Matías Andrés,Zepeda Flores,Matías Andrés Zepeda Flores,Chile,2004-04-21 00:00:00,20.0,Chile,Centrocampista,Sin información,Sin información,Sin información,Coquimbo Unido,2025,https://el.soccerway.com/players/matias-andres-zepeda-flores/973482/,2025,Coquimbo Unido,Primera División de Chile,90,1,1,0,0,0,0,0,0,0,2024,Coquimbo Unido,Primera División de Chile,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Mediocentro,https://www.transfermarkt.es/matias-zepeda/profil/spieler/1275715,Sin valor,Desconocido,01/01/2025,-,43,0,0,0,0,0,0,0,0,0,0,0,0
jason_paolo_flores_abrigo_chile_28_febrero_1997,Jason Paolo,Flores Abrigo,Jason Paolo Flores Abrigo,Chile,1997-02-28 00:00:00,27.0,Chile,Delantero,175 cm,62 kg,Sin información,Coquimbo Unido,2025,https://el.soccerway.com/players/jason-flores-abrigo/330760/,2025,Coquimbo Unido,Primera División de Chile,0,0,0,0,0,0,0,0,0,0,2024,Deportes Antofagasta,Primera B de Chile,1310.0,23.0,16.0,7.0,10.0,9.0,2.0,1.0,0.0,0.0,Mediocentro ofensivo,https://www.transfermarkt.es/jason-flores/profil/spieler/342244,250 mil €,Vibra Futbol,26/01/2025,31/12/2025,0,0,0,0,0,0,0,0,0,0,0,0,0
bruno_leonel_cabrera_argentina_28_abril_1997,Bruno Leonel,Cabrera,Bruno Leonel Cabrera,Argentina,1997-04-28 00:00:00,27.0,Argentina,Defensa,180 cm,73 kg,Sin información,Coquimbo Unido,2025,https://el.soccerway.com/players/bruno-cabrera/623854/,2025,Coquimbo Unido,Primera División de Chile,90,1,1,0,0,0,0,0,0,0,2024,Coquimbo Unido,Primera División de Chile,1424.0,19.0,16.0,3.0,2.0,5.0,3.0,5.0,0.0,0.0,Lateral derecho,https://www.transfermarkt.es/bruno-cabrera/profil/spieler/840764,450 mil €,DES,01/01/2023,31/12/2026,67,0,0,0,0,0,0,0,0,0,0,0,0
diego_ignacio_sanchez_carvajal_chile_08_mayo_1987,Diego Ignacio,Sánchez Carvajal,Diego Ignacio Sánchez Carvajal,Chile,1987-05-08 00:00:00,37.0,Chile,Portero,184 cm,96 kg,Sin información,Coquimbo Unido,2025,https://el.soccerway.com/players/diego-sanchez/21926/,2025,Coquimbo Unido,Primera División de Chile,90,1,1,0,0,0,0,0,0,0,2024,Coquimbo Unido,Primera División de Chile,2340.0,26.0,26.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,Portero,https://www.transfermarkt.es/diego-sanchez/profil/spieler/179532,50 mil €,UNOSPORTS,01/01/2023,31/12/2025,71,0,0,0,0,0,0,60,0,68,69,66,0
francisco_antonio_salinas_concha_chile_04_diciembre_1999,Francisco Antonio,Salinas Concha,Francisco Antonio Salinas Concha,Chile,1999-12-04 00:00:00,25.0,Chile,Defensa,179 cm,70 kg,Derecho,Coquimbo Unido,2025,https://el.soccerway.com/players/francisco-salinas/473446/,2025,Coquimbo Unido,Primera División de Chile,90,1,1,0,0,0,0,1,0,0,2024,Unión San Felipe,Primera B de Chile,1044.0,14.0,11.0,3.0,0.0,4.0,1.0,1.0,0.0,0.0,Interior derecho,https://www.transfermarkt.es/francisco-salinas/profil/spieler/728495,500 mil €,Mundo Futuro Chile,01/01/2025,31/12/2025,61,0,0,0,0,0,0,0,0,0,0,0,0
gonzalo_alejandro_flores_osorio_chile_29_febrero_2000,Gonzalo Alejandro,Flores Osorio,Gonzalo Alejandro Flores Osorio,Chile,2000-02-29 00:00:00,24.0,Chile,Portero,Sin información,Sin información,Sin información,Coquimbo Unido,2025,https://el.soccerway.com/players/gonzalo-flores/679311/,2025,Coquimbo Unido,Primera División de Chile,0,0,0,0,0,1,0,0,0,0,2024,Deportes Santa Cruz,Primera B de Chile,1396.0,16.0,16.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,Portero,https://www.transfermarkt.es/gonzalo-flores/profil/spieler/843243,250 mil €,Mundo Futuro Chile,01/01/2025,31/12/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
axel_ronaldo_cortes_castillo_chile_22_septiembre_2003,Axel Ronaldo,Cortés Castillo,Axel Ronaldo Cortés Castillo,Chile,2003-09-22 00:00:00,21.0,Chile,Centrocampista,184 cm,78 kg,Sin información,Coquimbo Unido,2025,https://el.soccerway.com/players/axel-cortes/724272/,2025,Coquimbo Unido,Primera División de Chile,0,0,0,0,0,0,0,0,0,0,2024,Coquimbo Unido,Primera División de Chile,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Lateral izquierdo,https://www.transfermarkt.es/axel-cortes-castillo/profil/spieler/1129271,25 mil €,Desconocido,01/01/2024,31/12/2025,25,0,0,0,0,0,0,0,0,0,0,0,0
nahuel_alexander_donadell_alvarez_chile_30_marzo_1991,Nahuel Alexander,Donadell Álvarez,Nahuel Alexander Donadell Álvarez,Chile,1991-03-30 00:00:00,33.0,Argentina,Delantero,158 cm,61 kg,Izquierdo,Coquimbo Unido,2025,https://el.soccerway.com/players/nahuel-donadel/173103/,2025,Coquimbo Unido,Primera División de Chile,10,1,0,1,0,1,1,0,0,0,2024,Cobreloa,Primera División de Chile,935.0,11.0,10.0,1.0,2.0,1.0,3.0,4.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
cecilio_alfonso_waterman_ruiz_panama_13_abril_1991,Cecilio Alfonso,Waterman Ruíz,Cecilio Alfonso Waterman Ruíz,Panamá,1991-04-13 00:00:00,33.0,Panamá,Delantero,181 cm,81 kg,Derecho,Coquimbo Unido,2025,https://el.soccerway.com/players/cecilio-waterman/155920/,2025,Coquimbo Unido,Primera División de Chile,30,1,0,1,0,1,0,0,0,0,2024,Alianza Lima,Primera División de Chile,1115.0,15.0,13.0,2.0,8.0,3.0,5.0,3.0,0.0,0.0,Extremo derecho,https://www.transfermarkt.es/cecilio-waterman/profil/spieler/177064,400 mil €,Desconocido,07/01/2025,31/12/2025,63,77,62,50,65,42,75,0,0,0,0,0,0
cristobal_abel_dorador_barraza_chile_07_junio_2006,Cristóbal Abel,Dorador Barraza,Cristóbal Abel Dorador Barraza,Chile,2006-06-07 00:00:00,18.0,Chile,Portero,186 cm,78 kg,Derecho,Coquimbo Unido,2025,https://el.soccerway.com/players/cristobal-abel-dorador-barraza/951696/,2025,Coquimbo Unido,Primera División de Chile,0,0,0,0,0,0,0,0,0,0,2024,Coquimbo Unido,Primera División de Chile,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
juan_francisco_cornejo_palma_chile_27_febrero_1990,Juan Francisco,Cornejo Palma,Juan Francisco Cornejo Palma,Chile,1990-02-27 00:00:00,34.0,Chile,Defensa,177 cm,80 kg,Izquierdo,Coquimbo Unido,2025,https://el.soccerway.com/players/juan-francisco-cornejo-palma/178447/,2025,Coquimbo Unido,Primera División de Chile,56,1,1,0,1,0,0,0,0,0,2024,Coquimbo Unido,Primera División de Chile,1208.0,23.0,12.0,11.0,6.0,16.0,0.0,2.0,0.0,0.0,Defensa central,https://www.transfermarkt.es/juan-cornejo/profil/spieler/59100,175 mil €,Mundo Futuro Chile,01/01/2023,31/12/2025,66,74,64,64,67,51,70,0,0,0,0,0,0
matias_tomas_palavecino_argentina_23_mayo_1998,Matías Tomás,Palavecino,Matías Tomás Palavecino,Argentina,1998-05-23 00:00:00,26.0,Argentina,Centrocampista,180 cm,74 kg,Sin información,Coquimbo Unido,2025,https://el.soccerway.com/players/matias-palavecino/593936/,2025,Coquimbo Unido,Primera División de Chile,90,1,1,0,0,0,1,0,0,0,2024,Belgrano,Liga Profesional Argentina,37.0,2.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,Extremo izquierdo,https://www.transfermarkt.es/matias-palavecino/profil/spieler/657219,150 mil €,DES,01/01/2023,-,53,0,0,0,0,0,0,0,0,0,0,0,0
sebastian_ignacio_vegas_orellana_chile_04_diciembre_1996,Sebastián Ignacio,Vegas Orellana,Sebastián Ignacio Vegas Orellana,Chile,1996-12-04 00:00:00,28.0,Chile,Defensa,184 cm,79 kg,Izquierdo,Colo Colo,2025,https://el.soccerway.com/players/sebastian-ignacio-vegas-orellana/290522/,2025,Colo Colo,Primera División de Chile,90,1,1,0,0,0,1,0,0,0,0,Monterrey,LIM,794.0,14.0,8.0,6.0,0.0,13.0,0.0,2.0,0.0,1.0,Lateral izquierdo,https://www.transfermarkt.es/sebastian-vegas/profil/spieler/288609,"3,00 mill. €",Vibra Futbol,22/01/2025,31/12/2025,70,75,52,62,69,58,76,0,0,0,0,0,0
cristian_alonso_riquelme_pina_chile_14_octubre_2003,Cristián Alonso,Riquelme Piña,Cristián Alonso Riquelme Piña,Chile,2003-10-14 00:00:00,21.0,Chile,Defensa,173 cm,64 kg,Sin información,Colo Colo,2025,https://el.soccerway.com/players/cristian-alonso-riquelme-pina/602792/,2025,Colo Colo,Primera División de Chile,0,0,0,0,0,0,0,0,0,0,2024,Colo Colo,Primera División de Chile,169.0,5.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,Defensa central,https://www.transfermarkt.es/cristian-riquelme/profil/spieler/662736,700 mil €,Talento Deportivo,31/07/2024,31/12/2027,57,0,0,0,0,0,0,0,0,0,0,0,0
lucas_antonio_cepeda_barturen_chile_31_octubre_2002,Lucas Antonio,Cepeda Barturen,Lucas Antonio Cepeda Barturen,Chile,2002-10-31 00:00:00,22.0,Chile,Delantero,177 cm,66 kg,Sin información,Colo Colo,2025,https://el.soccerway.com/players/lucas-cepeda/731895/,2025,Colo Colo,Primera División de Chile,90,1,1,0,0,0,0,0,0,0,2024,Colo Colo,Primera División de Chile,999.0,20.0,8.0,12.0,1.0,15.0,3.0,1.0,0.0,0.0,Interior izquierdo,https://www.transfermarkt.es/lucas-cepeda/profil/spieler/912392,"1,30 mill. €",Vibra Futbol,09/02/2024,31/12/2026,66,0,0,0,0,0,0,0,0,0,0,0,0
leandro_anibal_hernandez_espinoza_chile_13_junio_2005,Leandro Aníbal,Hernández Espinoza,Leandro Aníbal Hernández Espinoza,Chile,2005-06-13 00:00:00,19.0,Chile,Delantero,173 cm,70 kg,Derecho,Colo Colo,2025,https://el.soccerway.com/players/leandro-anibal-hernandez-espinoza/941056/,2025,Colo Colo,Primera División de Chile,0,0,0,0,0,0,0,0,0,0,2024,Colo Colo,Primera División de Chile,129.0,5.0,2.0,3.0,2.0,4.0,0.0,1.0,0.0,0.0,Extremo derecho,https://www.transfermarkt.es/leandro-hernandez/profil/spieler/1172013,350 mil €,Vibra Futbol,01/01/2024,-,32,0,0,0,0,0,0,0,0,0,0,0,0
emiliano_javier_amor_siria_16_mayo_1995,Emiliano Javier,Amor,Emiliano Javier Amor,Siria,1995-05-16 00:00:00,29.0,Argentina,Defensa,190 cm,80 kg,Derecho,Colo Colo,2025,https://el.soccerway.com/players/emiliano-amor/391637/,2025,Colo Colo,Primera División de Chile,7,1,0,1,0,1,0,0,0,0,2024,Colo Colo,Primera División de Chile,1617.0,25.0,18.0,7.0,5.0,11.0,0.0,4.0,1.0,0.0,Defensa central,https://www.transfermarkt.es/emiliano-amor/profil/spieler/348273,650 mil €,Firstfield,15/04/2021,31/12/2025,67,50,27,45,50,47,67,0,0,0,0,0,0
mauricio_anibal_isla_isla_chile_12_junio_1988,Mauricio Aníbal,Isla Isla,Mauricio Aníbal Isla Isla,Chile,1988-06-12 00:00:00,36.0,Chile,Defensa,176 cm,75 kg,Derecho,Colo Colo,2025,https://el.soccerway.com/players/mauricio-isla/19305/,2025,Colo Colo,Primera División de Chile,37,1,0,1,0,1,0,0,0,0,2024,Colo Colo,Primera División de Chile,769.0,10.0,9.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,Interior derecho,https://www.transfermarkt.es/mauricio-isla/profil/spieler/43722,300 mil €,AIM fútbol,31/07/2024,30/06/2025,77,74,65,73,74,61,72,0,0,0,0,0,0
erick_andres_wiemberg_higuera_chile_20_junio_1994,Erick Andrés,Wiemberg Higuera,Erick Andrés Wiemberg Higuera,Chile,1994-06-20 00:00:00,30.0,Chile,Defensa,178 cm,67 kg,Izquierdo,Colo Colo,2025,https://el.soccerway.com/players/erick-wiemberg/285932/,2025,Colo Colo,Primera División de Chile,90,1,1,0,0,0,0,0,0,0,2024,Colo Colo,Primera División de Chile,2102.0,25.0,24.0,1.0,3.0,1.0,3.0,3.0,0.0,1.0,Interior izquierdo,https://www.transfermarkt.es/erick-wiemberg/profil/spieler/531286,900 mil €,Sin agente,01/01/2025,31/12/2027,0,0,0,0,0,0,0,0,0,0,0,0,0
marcos_nikolas_bolados_hidalgo_chile_28_febrero_1996,Marcos Nikolás,Bolados Hidalgo,Marcos Nikolás Bolados Hidalgo,Chile,1996-02-28 00:00:00,28.0,Chile,Delantero,172 cm,72 kg,Derecho,Colo Colo,2025,https://el.soccerway.com/players/marco-bolados/282917/,2025,Colo Colo,Primera División de Chile,53,1,1,0,1,0,0,0,0,0,2024,Colo Colo,Primera División de Chile,1123.0,25.0,11.0,14.0,10.0,14.0,6.0,2.0,0.0,0.0,Extremo izquierdo,https://www.transfermarkt.es/marcos-bolados/profil/spieler/265765,900 mil €,Vibra Futbol,27/07/2016,31/12/2026,66,83,57,65,78,55,68,0,0,0,0,0,0
cristian_alexander_zavala_briones_chile_03_agosto_1999,Cristián Alexander,Zavala Briones,Cristián Alexander Zavala Briones,Chile,1999-08-03 00:00:00,25.0,Chile,Delantero,170 cm,70 kg,Derecho,Colo Colo,2025,https://el.soccerway.com/players/cristian-alexander-zavala-briones/554301/,2025,Colo Colo,Primera División de Chile,0,0,0,0,0,0,0,0,0,0,2024,Colo Colo,Primera División de Chile,1208.0,21.0,12.0,9.0,4.0,10.0,3.0,2.0,0.0,0.0,Extremo izquierdo,https://www.transfermarkt.es/cristian-zavala/profil/spieler/600555,"1,20 mill. €",Mundo Futuro Chile,01/01/2022,31/12/2025,62,0,0,0,0,0,0,0,0,0,0,0,0
tomas_jesus_alarcon_vergara_chile_19_enero_1999,Tomás Jesús,Alarcón Vergara,Tomás Jesús Alarcón Vergara,Chile,1999-01-19 00:00:00,26.0,Chile,Centrocampista,174 cm,68 kg,Derecho,Colo Colo,2025,https://el.soccerway.com/players/tomas-alarcon/448871/,2025,Colo Colo,Primera División de Chile,30,1,0,1,0,1,0,0,0,0,0,Cádiz,LAL,82.0,3.0,0.0,3.0,0.0,13.0,0.0,1.0,0.0,0.0,Mediocentro,https://www.transfermarkt.es/tomas-alarcon/profil/spieler/454238,600 mil €,Desconocido,22/01/2025,31/12/2026,56,0,0,0,0,0,0,0,0,0,0,0,0
bruno_giuliano_gutierrez_vilches_chile_25_junio_2002,Bruno Giuliano,Gutiérrez Vilches,Bruno Giuliano Gutiérrez Vilches,Chile,2002-06-25 00:00:00,22.0,Chile,Defensa,184 cm,68 kg,Sin información,Colo Colo,2025,https://el.soccerway.com/players/bruno-gutierrez/640086/,2025,Colo Colo,Primera División de Chile,0,0,0,0,0,0,0,0,0,0,2024,Colo Colo,Primera División de Chile,236.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,Defensa central,https://www.transfermarkt.es/bruno-gutierrez/profil/spieler/718212,400 mil €,Next Level Sports,01/07/2020,31/12/2026,50,0,0,0,0,0,0,0,0,0,0,0,0
marcelo_javier_correa_argentina_23_octubre_1992,Marcelo Javier,Correa,Marcelo Javier Correa,Argentina,1992-10-23 00:00:00,32.0,Argentina,Delantero,184 cm,86 kg,Derecho,Colo Colo,2025,https://el.soccerway.com/players/javier-correa/100707/,2025,Colo Colo,Primera División de Chile,90,1,1,0,0,0,1,0,0,0,2024,Colo Colo,Primera División de Chile,834.0,11.0,10.0,1.0,7.0,1.0,5.0,4.0,0.0,0.0,Delantero centro,https://www.transfermarkt.es/javier-correa/profil/spieler/130413,"1,50 mill. €",Desconocido,01/07/2024,31/12/2027,72,65,56,48,69,33,73,0,0,0,0,0,0
lucas_sebastian_soto_olivares_chile_24_febrero_2003,Lucas Sebastián,Soto Olivares,Lucas Sebastián Soto Olivares,Chile,2003-02-24 00:00:00,21.0,Chile,Centrocampista,173 cm,62 kg,Sin información,Colo Colo,2025,https://el.soccerway.com/players/lucas-soto/700727/,2025,Colo Colo,Primera División de Chile,0,0,0,0,0,0,0,0,0,0,2024,Colo Colo,Primera División de Chile,271.0,10.0,3.0,7.0,3.0,9.0,0.0,3.0,0.0,1.0,Mediocentro ofensivo,https://www.transfermarkt.es/lucas-soto/profil/spieler/889451,300 mil €,AIM fútbol,01/01/2022,-,36,0,0,0,0,0,0,0,0,0,0,0,0
arturo_erasmo_vidal_pardo_chile_22_mayo_1987,Arturo Erasmo,Vidal Pardo,Arturo Erasmo Vidal Pardo,Chile,1987-05-22 00:00:00,37.0,Chile,Centrocampista,180 cm,75 kg,Derecho,Colo Colo,2025,https://el.soccerway.com/players/arturo-erasmo-vidal-pardo/16386/,2025,Colo Colo,Primera División de Chile,0,0,0,0,0,0,0,0,0,0,2024,Colo Colo,Primera División de Chile,1551.0,19.0,19.0,0.0,11.0,0.0,4.0,4.0,0.0,0.0,Pivote,https://www.transfermarkt.es/arturo-vidal/profil/spieler/37666,300 mil €,Vibra Futbol,23/01/2024,31/12/2025,77,65,77,78,76,66,79,0,0,0,0,0,0
victor_felipe_mendez_obando_chile_23_septiembre_1999,Víctor Felipe,Méndez Obando,Víctor Felipe Méndez Obando,Chile,1999-09-23 00:00:00,25.0,Chile,Centrocampista,172 cm,70 kg,Derecho,Colo Colo,2025,https://el.soccerway.com/players/victor-felipe-mendez/472981/,2025,Colo Colo,Primera División de Chile,0,0,0,0,0,1,0,0,0,0,0,Krylya Sovetov,PRL,581.0,10.0,6.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,Mediocentro,https://www.transfermarkt.es/victor-mendez/profil/spieler/538281,"3,00 mill. €",AIM fútbol,22/01/2025,31/12/2027,67,72,58,67,68,58,68,0,0,0,0,0,0
eduardo_andres_villanueva_silva_chile_11_octubre_2004,Eduardo Andrés,Villanueva Silva,Eduardo Andrés Villanueva Silva,Chile,2004-10-11 00:00:00,20.0,Chile,Portero,187 cm,76 kg,Sin información,Colo Colo,2025,https://el.soccerway.com/players/eduardo-andres-villanueva-silva/809286/,2025,Colo Colo,Primera División de Chile,0,0,0,0,0,0,0,0,0,0,2024,Colo Colo,Primera División de Chile,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,Portero,https://www.transfermarkt.es/eduardo-villanueva/profil/spieler/964447,Sin valor,OLLER GROUP,01/01/2025,31/12/2027,25,0,0,0,0,0,0,0,0,0,0,0,0
ederson_salomon_rodriguez_lima_uruguay_16_febrero_2000,Ederson Salomón,Rodríguez Lima,Ederson Salomón Rodríguez Lima,Uruguay,2000-02-16 00:00:00,25.0,Uruguay,Delantero,187 cm,81 kg,Izquierdo,Colo Colo,2025,https://el.soccerway.com/players/ederson-salomon-rodriguez-lima/596472/,2025,Colo Colo,Primera División de Chile,0,0,0,0,0,0,0,0,0,0,2024,Godoy Cruz,Liga Profesional Argentina,2080.0,33.0,24.0,9.0,14.0,16.0,8.0,1.0,0.0,0.0,Delantero centro,https://www.transfermarkt.es/salomon-rodriguez/profil/spieler/745670,"2,50 mill. €",UruFutbol,14/01/2025,31/12/2028,74,0,0,0,0,0,0,0,0,0,0,0,0
jonathan_gabriel_villagra_bustamante_chile_28_marzo_2001,Jonathan Gabriel,Villagra Bustamante,Jonathan Gabriel Villagra Bustamante,Chile,2001-03-28 00:00:00,23.0,Chile,Centrocampista,180 cm,71 kg,Sin información,Colo Colo,2025,https://el.soccerway.com/players/jonathan-villagra/650075/,2025,Colo Colo,Primera División de Chile,0,0,0,0,0,0,0,0,0,0,2024,Colo Colo,Primera División de Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defensa central,https://www.transfermarkt.es/jonathan-villagra/profil/spieler/747716,"1,00 mill. €",Talento Deportivo,08/08/2024,31/12/2028,57,0,0,0,0,0,0,0,0,0,0,0,0
alan_gabriel_saldivia_vazquez_uruguay_06_abril_2002,Alan Gabriel,Saldivia Vázquez,Alan Gabriel Saldivia Vázquez,Uruguay,2002-04-06 00:00:00,22.0,Uruguay,Defensa,180 cm,80 kg,Derecho,Colo Colo,2025,https://el.soccerway.com/players/alan-gabriel-saldivia-vazquez/696975/,2025,Colo Colo,Primera División de Chile,90,1,1,0,0,0,0,0,0,0,2024,Colo Colo,Primera División de Chile,1522.0,18.0,17.0,1.0,4.0,3.0,0.0,7.0,0.0,0.0,Lateral derecho,https://www.transfermarkt.es/alan-saldivia/profil/spieler/989455,"2,00 mill. €",Mundo Futuro Chile,01/01/2023,31/12/2026,68,0,0,0,0,0,0,0,0,0,0,0,0
claudio_ezequiel_aquino_argentina_24_julio_1991,Claudio Ezequiel,Aquino,Claudio Ezequiel Aquino,Argentina,1991-07-24 00:00:00,33.0,Argentina,Centrocampista,178 cm,73 kg,Derecho,Colo Colo,2025,https://el.soccerway.com/players/claudio-ezequiel-aquino/116412/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Extremo izquierdo,https://www.transfermarkt.es/claudio-aquino/profil/spieler/141813,"1,80 mill. €",MVP Group,01/01/2025,31/12/2026,82,69,67,70,72,42,70,0,0,0,0,0,0
diego_plaza_ramos_chile_02_enero_2003,Diego,Plaza Ramos,Diego Plaza Ramos,Chile,2003-01-02 00:00:00,22.0,Chile,Centrocampista,178 cm,73 kg,Sin información,Colo Colo,2025,https://el.soccerway.com/players/diego-plaza/799432/,2025,Colo Colo,Primera División de Chile,0,0,0,0,0,0,0,0,0,0,2024,Colo Colo,Primera División de Chile,62.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,25,0,0,0,0,0,0,0,0,0,0,0,0
alexander_antonio_oroz_huerta_chile_15_diciembre_2002,Alexander Antonio,Oroz Huerta,Alexander Antonio Oroz Huerta,Chile,2002-12-15 00:00:00,22.0,Chile,Delantero,172 cm,62 kg,Derecho,Colo Colo,2025,https://el.soccerway.com/players/alexander-oroz/576904/,2025,Colo Colo,Primera División de Chile,0,0,0,0,0,1,0,0,0,0,2024,Colo Colo,Primera División de Chile,34.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Extremo derecho,https://www.transfermarkt.es/alexander-oroz/profil/spieler/662751,400 mil €,Vibra Futbol,01/01/2022,31/12/2025,43,0,0,0,0,0,0,0,0,0,0,0,0
