soccerway_pk,Nombre,Apellidos,Nacionalidad_x,Fecha de nacimiento,Edad_x,País de nacimiento,Posición,Altura,Peso,Pie_x,Equipo_x,Temporada,URL,2025_Temporada,2025_Equipo,2025_Liga,2025_Minutos Jugados,2025_Apariciones,2025_Alineaciones,2025_Entra,2025_Sale,2025_Comenzó de suplente,2025_Gol,2025_Amarilla,2025_Segunda Amarilla,2025_Roja,2024_Temporada,2024_Equipo,2024_Liga,2024_Minutos Jugados,2024_Apariciones,2024_Alineaciones,2024_Entra,2024_Sale,2024_Comenzó de suplente,2024_Gol,2024_Amarilla,2024_Segunda Amarilla,2024_Roja,2019/2020_Temporada,2019/2020_Equipo,2019/2020_Liga,2019/2020_Minutos Jugados,2019/2020_Apariciones,2019/2020_Alineaciones,2019/2020_Entra,2019/2020_Sale,2019/2020_Comenzó de suplente,2019/2020_Gol,2019/2020_Amarilla,2019/2020_Segunda Amarilla,2019/2020_Roja,tmkt_pk,Nombre Jugador,Fecha Nacimiento,Posicion,Posicion Secundaria,Equipo_y,Link Jugador,Valor de Mercado,Nacionalidad_y,Pie_y,Agente,Fichado,Contrato Hasta,besoccer_pk,Nombre completo,Nacionalidad,Edad_y,ELO,birth_date,Ritmo,Tiro,Pase,Regate,Defensa,Fisico,Físico,Salto,Estirada,Paradas,Saques,Colocación,Reflejos,Valoracion Scouting
elvis_hernandez_huenten_argentina_24_septiembre_1999,Elvis,Hernández Huenten,Argentina,1999-09-24,25.0,Argentina,Defensa,180 cm,81 kg,,Coquimbo Unido,2025,https://el.soccerway.com/players/elvis-hernandez/576124/,2025.0,Coquimbo Unido,PRD,11,1,0,1,0,1,0,0,0,0,2024,Coquimbo Unido,PRD,931.0,12.0,10.0,2.0,0.0,10.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,,elvis_hernandez_huenten_argentina_24_septiembre_1999,Elvis Hernández Huenten,24/09/1999 (25),Defensa central,Lateral derecho,Coquimbo Unido,https://www.transfermarkt.es/elvis-hernandez/profil/spieler/745320,400 mil €,Argentina,Derecho,DES,08/01/2024,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
lukas_gustavo_soza_rodriguez_chile_19_enero_1998,Lukas Gustavo,Soza Rodríguez,Chile,1998-01-19,27.0,Chile,Defensa,177 cm,67 kg,,Coquimbo Unido,2025,https://el.soccerway.com/players/lukas-gustavo-soza-rodriguez/398927/,2025.0,Coquimbo Unido,PRD,0,0,0,0,0,0,0,0,0,0,2024,Deportes Antofagasta,PRB,1548.0,22.0,20.0,2.0,13.0,3.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,lukas_gustavo_soza_rodriguez_chile_19_enero_1998,Lukas Gustavo Soza Rodríguez,19/01/1998 (27),Lateral derecho,Lateral izquierdo,Coquimbo Unido,https://www.transfermarkt.es/lukas-soza/profil/spieler/711258,200 mil €,Chile,Derecho,Vis10n Futbol,01/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
sebastian_paolo_galani_villega_chile_17_agosto_1997,Sebastián Paolo,Galani Villega,Chile,1997-08-17,27.0,Chile,Centrocampista,179 cm,75 kg,Derecho,Coquimbo Unido,2025,https://el.soccerway.com/players/sebastian-galani/345445/,2025.0,Coquimbo Unido,PRD,0,0,0,0,0,0,0,0,0,0,2024,Coquimbo Unido,PRD,1478.0,23.0,18.0,5.0,13.0,8.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,sebastian_paolo_galani_villega_chile_17_agosto_1997,Sebastián Paolo Galani Villega,17/08/1997 (27),Pivote,Mediocentro,Coquimbo Unido,https://www.transfermarkt.es/sebastian-galani/profil/spieler/534294,850 mil €,Chile,Derecho,Mundo Futuro Chile,08/06/2022,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
matias_segundo_edgardo_alvarado_alvarez_chile_25_marzo_2003,Matías Segundo Edgardo,Alvarado Álvarez,Chile,2003-03-25,21.0,Chile,Delantero,178 cm,74 kg,Izquierdo,Coquimbo Unido,2025,https://el.soccerway.com/players/matias-alvarado/845899/,2025.0,Coquimbo Unido,PRD,0,0,0,0,0,0,0,0,0,0,2024,Coquimbo Unido,PRD,302.0,5.0,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,matias_segundo_edgardo_alvarado_alvarez_chile_25_marzo_2003,Matías Segundo Edgardo Alvarado Álvarez,25/03/2003 (21),Extremo izquierdo,Delantero centro,Coquimbo Unido,https://www.transfermarkt.es/matias-alvarado/profil/spieler/1037241,300 mil €,Chile,Izquierdo,Desconocido,01/01/2024,31/12/2026,,,,,,,,,,,,,,,,,,,,Predeterminado
martin_andres_mundaca_barraza_chile_08_enero_2007,Martín Andrés,Mundaca Barraza,Chile,2007-01-08,18.0,Chile,Delantero,,,,Coquimbo Unido,2025,https://el.soccerway.com/players/martin-andres-mundaca-barraza/960092/,2025.0,Coquimbo Unido,PRD,0,0,0,0,0,1,0,0,0,0,2024,Coquimbo Unido,PRD,854.0,17.0,16.0,1.0,15.0,3.0,3.0,3.0,0.0,1.0,,,,,,,,,,,,,,martin_andres_mundaca_barraza_chile_08_enero_2007,Martín Andrés Mundaca Barraza,08/01/2007 (18),Extremo izquierdo,Extremo derecho,Coquimbo Unido,https://www.transfermarkt.es/martin-mundaca/profil/spieler/1249764,650 mil €,Chile,Derecho,Mundo Futuro Chile,01/01/2024,-,,,,,,,,,,,,,,,,,,,,Predeterminado
salvador_eduardo_cordero_leiva_chile_11_marzo_1996,Salvador Eduardo,Cordero Leiva,Chile,1996-03-11,28.0,Chile,Defensa,178 cm,75 kg,,Coquimbo Unido,2025,https://el.soccerway.com/players/fernando--cordero/432368/,2025.0,Coquimbo Unido,PRD,30,1,0,1,0,1,0,0,0,0,2024,Deportes Antofagasta,PRB,2418.0,29.0,27.0,2.0,4.0,2.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
manuel_elias_fernandez_guzman_uruguay_25_enero_1989,Manuel Elías,Fernández Guzmán,Uruguay,1989-01-25,36.0,Uruguay,Defensa,180 cm,78 kg,Derecho,Coquimbo Unido,2025,https://el.soccerway.com/players/manuel-elias-fernandez-guzman/201421/,2025.0,Coquimbo Unido,PRD,90,1,1,0,0,0,0,0,0,0,2024,Coquimbo Unido,PRD,1880.0,22.0,21.0,1.0,2.0,5.0,0.0,6.0,0.0,1.0,,,,,,,,,,,,,,manuel_elias_fernandez_guzman_uruguay_25_enero_1989,Manuel Elías Fernández Guzmán,25/01/1989 (36),Defensa central,Defensa central,Coquimbo Unido,https://www.transfermarkt.es/manuel-fernandez/profil/spieler/195958,50 mil €,Uruguay,Derecho,Mundo Futuro Chile,15/01/2024,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
benjamin_andres_chandia_miles_chile_25_noviembre_2002,Benjamín Andrés,Chandía Miles,Chile,2002-11-25,22.0,Chile,Centrocampista,164 cm,57 kg,Derecho,Coquimbo Unido,2025,https://el.soccerway.com/players/benjamin-chandia/724270/,2025.0,Coquimbo Unido,PRD,60,1,1,0,1,0,0,0,0,0,2024,Coquimbo Unido,PRD,1751.0,30.0,19.0,11.0,18.0,11.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,benjamin_andres_chandia_miles_chile_25_noviembre_2002,Benjamín Andrés Chandía Miles,25/11/2002 (22),Extremo izquierdo,Extremo derecho,Coquimbo Unido,https://www.transfermarkt.es/benjamin-chandia/profil/spieler/910815,800 mil €,Chile,Derecho,Mundo Futuro Chile,01/01/2023,31/12/2027,,,,,,,,,,,,,,,,,,,,Predeterminado
alejandro_maximiliano_camargo_osses_argentina_12_junio_1989,Alejandro Maximiliano,Camargo Osses,Argentina,1989-06-12,35.0,Argentina,Centrocampista,170 cm,68 kg,Derecho,Coquimbo Unido,2025,https://el.soccerway.com/players/alejandro-maximiliano-camargo/108806/,2025.0,Coquimbo Unido,PRD,60,1,1,0,1,0,0,0,0,0,2024,Coquimbo Unido,PRD,1696.0,27.0,18.0,9.0,8.0,11.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
daniel_nicolas_olivares_gomez_chile_25_enero_2006,Daniel Nicolás,Olivares Gómez,Chile,2006-01-25,19.0,Chile,Centrocampista,,,,Coquimbo Unido,2025,https://el.soccerway.com/players/daniel-nicolas-olivares-gomez/889776/,2025.0,Coquimbo Unido,PRD,0,0,0,0,0,0,0,0,0,0,2024,Coquimbo Unido,PRD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
nicolas_johansen_argentina_23_enero_1999,Nicolás,Johansen,Argentina,1999-01-23,26.0,Argentina,Delantero,181 cm,86 kg,,Coquimbo Unido,2025,https://el.soccerway.com/players/nicolas-johansen/813108/,2025.0,Coquimbo Unido,PRD,79,1,1,0,1,0,1,1,0,0,2024,Coquimbo Unido,PRD,662.0,13.0,8.0,5.0,7.0,7.0,4.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
alejandro_esteban_azocar_machuca_chile_19_octubre_2000,Alejandro Esteban,Azócar Machuca,Chile,2000-10-19,24.0,Chile,Delantero,181 cm,74 kg,Izquierdo,Coquimbo Unido,2025,https://el.soccerway.com/players/alejandro-azocar/654272/,2025.0,Coquimbo Unido,PRD,80,1,1,0,1,0,0,0,0,0,2024,Coquimbo Unido,PRD,1195.0,30.0,10.0,20.0,5.0,20.0,3.0,5.0,0.0,0.0,,,,,,,,,,,,,,alejandro_esteban_azocar_machuca_chile_19_octubre_2000,Alejandro Esteban Azócar Machuca,19/10/2000 (24),Extremo derecho,Extremo izquierdo,Coquimbo Unido,https://www.transfermarkt.es/alejandro-azocar/profil/spieler/838833,750 mil €,Chile,Izquierdo,Mundo Futuro Chile,01/01/2025,31/12/2027,,,,,,,,,,,,,,,,,,,,Predeterminado
matias_andres_zepeda_flores_chile_21_abril_2004,Matías Andrés,Zepeda Flores,Chile,2004-04-21,20.0,Chile,Centrocampista,,,,Coquimbo Unido,2025,https://el.soccerway.com/players/matias-andres-zepeda-flores/973482/,2025.0,Coquimbo Unido,PRD,90,1,1,0,0,0,0,0,0,0,2024,Coquimbo Unido,PRD,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,matias_andres_zepeda_flores_chile_21_abril_2004,Matías Andrés Zepeda Flores,21/04/2004 (20),Mediocentro,Mediocentro,Coquimbo Unido,https://www.transfermarkt.es/matias-zepeda/profil/spieler/1275715,Sin valor,Chile,Izquierdo,Desconocido,01/01/2025,-,,,,,,,,,,,,,,,,,,,,Predeterminado
jason_paolo_flores_abrigo_chile_28_febrero_1997,Jason Paolo,Flores Abrigo,Chile,1997-02-28,27.0,Chile,Delantero,175 cm,62 kg,,Coquimbo Unido,2025,https://el.soccerway.com/players/jason-flores-abrigo/330760/,2025.0,Coquimbo Unido,PRD,0,0,0,0,0,0,0,0,0,0,2024,Deportes Antofagasta,PRB,1310.0,23.0,16.0,7.0,10.0,9.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,jason_paolo_flores_abrigo_chile_28_febrero_1997,Jason Paolo Flores Abrigo,28/02/1997 (27),Extremo izquierdo,Mediocentro ofensivo,Coquimbo Unido,https://www.transfermarkt.es/jason-flores/profil/spieler/342244,250 mil €,Chile,Derecho,Vibra Futbol,26/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
bruno_leonel_cabrera_argentina_28_abril_1997,Bruno Leonel,Cabrera,Argentina,1997-04-28,27.0,Argentina,Defensa,180 cm,73 kg,,Coquimbo Unido,2025,https://el.soccerway.com/players/bruno-cabrera/623854/,2025.0,Coquimbo Unido,PRD,90,1,1,0,0,0,0,0,0,0,2024,Coquimbo Unido,PRD,1424.0,19.0,16.0,3.0,2.0,5.0,3.0,5.0,0.0,0.0,,,,,,,,,,,,,,bruno_leonel_cabrera_argentina_28_abril_1997,Bruno Leonel Cabrera,28/04/1997 (27),Defensa central,Lateral derecho,Coquimbo Unido,https://www.transfermarkt.es/bruno-cabrera/profil/spieler/840764,450 mil €,Argentina,Derecho,DES,01/01/2023,31/12/2026,,,,,,,,,,,,,,,,,,,,Predeterminado
diego_ignacio_sanchez_carvajal_chile_08_mayo_1987,Diego Ignacio,Sánchez Carvajal,Chile,1987-05-08,37.0,Chile,Portero,184 cm,96 kg,,Coquimbo Unido,2025,https://el.soccerway.com/players/diego-sanchez/21926/,2025.0,Coquimbo Unido,PRD,90,1,1,0,0,0,0,0,0,0,2024,Coquimbo Unido,PRD,2340.0,26.0,26.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,diego_ignacio_sanchez_carvajal_chile_08_mayo_1987,Diego Ignacio Sánchez Carvajal,08/05/1987 (37),Portero,Portero,Coquimbo Unido,https://www.transfermarkt.es/diego-sanchez/profil/spieler/179532,50 mil €,Chile,Derecho,UNOSPORTS,01/01/2023,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
francisco_antonio_salinas_concha_chile_04_diciembre_1999,Francisco Antonio,Salinas Concha,Chile,1999-12-04,25.0,Chile,Defensa,179 cm,70 kg,Derecho,Coquimbo Unido,2025,https://el.soccerway.com/players/francisco-salinas/473446/,2025.0,Coquimbo Unido,PRD,90,1,1,0,0,0,0,1,0,0,2024,Unión San Felipe,PRB,1044.0,14.0,11.0,3.0,0.0,4.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,francisco_antonio_salinas_concha_chile_04_diciembre_1999,Francisco Antonio Salinas Concha,04/12/1999 (25),Lateral derecho,Interior derecho,Coquimbo Unido,https://www.transfermarkt.es/francisco-salinas/profil/spieler/728495,500 mil €,Chile,Derecho,Mundo Futuro Chile,01/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
gonzalo_alejandro_flores_osorio_chile_29_febrero_2000,Gonzalo Alejandro,Flores Osorio,Chile,2000-02-29,24.0,Chile,Portero,,,,Coquimbo Unido,2025,https://el.soccerway.com/players/gonzalo-flores/679311/,2025.0,Coquimbo Unido,PRD,0,0,0,0,0,1,0,0,0,0,2024,Deportes Santa Cruz,PRB,1396.0,16.0,16.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,gonzalo_alejandro_flores_osorio_chile_29_febrero_2000,Gonzalo Alejandro Flores Osorio,29/02/2000 (24),Portero,Portero,Coquimbo Unido,https://www.transfermarkt.es/gonzalo-flores/profil/spieler/843243,250 mil €,Chile,Derecho,Mundo Futuro Chile,01/01/2025,31/12/2026,,,,,,,,,,,,,,,,,,,,Predeterminado
axel_ronaldo_cortes_castillo_chile_22_septiembre_2003,Axel Ronaldo,Cortés Castillo,Chile,2003-09-22,21.0,Chile,Centrocampista,184 cm,78 kg,,Coquimbo Unido,2025,https://el.soccerway.com/players/axel-cortes/724272/,2025.0,Coquimbo Unido,PRD,0,0,0,0,0,0,0,0,0,0,2024,Coquimbo Unido,PRD,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,axel_ronaldo_cortes_castillo_chile_22_septiembre_2003,Axel Ronaldo Cortés Castillo,22/09/2003 (21),Defensa central,Lateral izquierdo,Coquimbo Unido,https://www.transfermarkt.es/axel-cortes-castillo/profil/spieler/1129271,25 mil €,Chile,Izquierdo,Desconocido,01/01/2024,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
nahuel_alexander_donadell_alvarez_chile_30_marzo_1991,Nahuel Alexander,Donadell Álvarez,Chile,1991-03-30,33.0,Argentina,Delantero,158 cm,61 kg,Izquierdo,Coquimbo Unido,2025,https://el.soccerway.com/players/nahuel-donadel/173103/,2025.0,Coquimbo Unido,PRD,10,1,0,1,0,1,1,0,0,0,2024,Cobreloa,PRD,935.0,11.0,10.0,1.0,2.0,1.0,3.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
cecilio_alfonso_waterman_ruiz_panama_13_abril_1991,Cecilio Alfonso,Waterman Ruíz,Panamá,1991-04-13,33.0,Panamá,Delantero,181 cm,81 kg,Derecho,Coquimbo Unido,2025,https://el.soccerway.com/players/cecilio-waterman/155920/,2025.0,Coquimbo Unido,PRD,30,1,0,1,0,1,0,0,0,0,2024,Alianza Lima,PRD,1115.0,15.0,13.0,2.0,8.0,3.0,5.0,3.0,0.0,0.0,,,,,,,,,,,,,,cecilio_alfonso_waterman_ruiz_panama_13_abril_1991,Cecilio Alfonso Waterman Ruiz,13/04/1991 (33),Delantero centro,Extremo derecho,Coquimbo Unido,https://www.transfermarkt.es/cecilio-waterman/profil/spieler/177064,400 mil €,Panamá,Derecho,Desconocido,07/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
cristobal_abel_dorador_barraza_chile_07_junio_2006,Cristóbal Abel,Dorador Barraza,Chile,2006-06-07,18.0,Chile,Portero,186 cm,78 kg,Derecho,Coquimbo Unido,2025,https://el.soccerway.com/players/cristobal-abel-dorador-barraza/951696/,2025.0,Coquimbo Unido,PRD,0,0,0,0,0,0,0,0,0,0,2024,Coquimbo Unido,PRD,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
juan_francisco_cornejo_palma_chile_27_febrero_1990,Juan Francisco,Cornejo Palma,Chile,1990-02-27,34.0,Chile,Defensa,177 cm,80 kg,Izquierdo,Coquimbo Unido,2025,https://el.soccerway.com/players/juan-francisco-cornejo-palma/178447/,2025.0,Coquimbo Unido,PRD,56,1,1,0,1,0,0,0,0,0,2024,Coquimbo Unido,PRD,1208.0,23.0,12.0,11.0,6.0,16.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,juan_francisco_cornejo_palma_chile_27_febrero_1990,Juan Francisco Cornejo Palma,27/02/1990 (34),Lateral izquierdo,Defensa central,Coquimbo Unido,https://www.transfermarkt.es/juan-cornejo/profil/spieler/59100,175 mil €,Chile,Izquierdo,Mundo Futuro Chile,01/01/2023,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
matias_tomas_palavecino_argentina_23_mayo_1998,Matías Tomás,Palavecino,Argentina,1998-05-23,26.0,Argentina,Centrocampista,180 cm,74 kg,,Coquimbo Unido,2025,https://el.soccerway.com/players/matias-palavecino/593936/,2025.0,Coquimbo Unido,PRD,90,1,1,0,0,0,1,0,0,0,2024,Belgrano,LPA,37.0,2.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,matias_tomas_palavecino_argentina_23_mayo_1998,Matías Tomás Palavecino,23/05/1998 (26),Mediocentro ofensivo,Extremo izquierdo,Coquimbo Unido,https://www.transfermarkt.es/matias-palavecino/profil/spieler/657219,150 mil €,Argentina,Izquierdo,DES,01/01/2023,-,,,,,,,,,,,,,,,,,,,,Predeterminado
sebastian_ignacio_vegas_orellana_chile_04_diciembre_1996,Sebastián Ignacio,Vegas Orellana,Chile,1996-12-04,28.0,Chile,Defensa,184 cm,79 kg,Izquierdo,Colo Colo,2025,https://el.soccerway.com/players/sebastian-ignacio-vegas-orellana/290522/,2025.0,Colo Colo,PRD,90,1,1,0,0,0,1,0,0,0,2024/2025,Monterrey,LIM,794.0,14.0,8.0,6.0,0.0,13.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,sebastian_ignacio_vegas_orellana_chile_04_diciembre_1996,Sebastián Ignacio Vegas Orellana,04/12/1996 (28),Defensa central,Lateral izquierdo,CSD Colo-Colo,https://www.transfermarkt.es/sebastian-vegas/profil/spieler/288609,"3,00 mill. €",Chile,Izquierdo,Vibra Futbol,22/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
cristian_alonso_riquelme_pina_chile_14_octubre_2003,Cristián Alonso,Riquelme Piña,Chile,2003-10-14,21.0,Chile,Defensa,173 cm,64 kg,,Colo Colo,2025,https://el.soccerway.com/players/cristian-alonso-riquelme-pina/602792/,2025.0,Colo Colo,PRD,0,0,0,0,0,0,0,0,0,0,2024,Colo Colo,PRD,169.0,5.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,cristian_alonso_riquelme_pina_chile_14_octubre_2003,Cristián Alonso Riquelme Piña,14/10/2003 (21),Lateral izquierdo,Defensa central,CSD Colo-Colo,https://www.transfermarkt.es/cristian-riquelme/profil/spieler/662736,700 mil €,Chile,Izquierdo,Talento Deportivo,31/07/2024,31/12/2027,,,,,,,,,,,,,,,,,,,,Predeterminado
lucas_antonio_cepeda_barturen_chile_31_octubre_2002,Lucas Antonio,Cepeda Barturen,Chile,2002-10-31,22.0,Chile,Delantero,177 cm,66 kg,,Colo Colo,2025,https://el.soccerway.com/players/lucas-cepeda/731895/,2025.0,Colo Colo,PRD,90,1,1,0,0,0,0,0,0,0,2024,Colo Colo,PRD,999.0,20.0,8.0,12.0,1.0,15.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,lucas_antonio_cepeda_barturen_chile_31_octubre_2002,Lucas Antonio Cepeda Barturen,31/10/2002 (22),Extremo izquierdo,Interior izquierdo,CSD Colo-Colo,https://www.transfermarkt.es/lucas-cepeda/profil/spieler/912392,"1,30 mill. €",Chile,Izquierdo,Vibra Futbol,09/02/2024,31/12/2026,,,,,,,,,,,,,,,,,,,,Predeterminado
leandro_anibal_hernandez_espinoza_chile_13_junio_2005,Leandro Aníbal,Hernández Espinoza,Chile,2005-06-13,19.0,Chile,Delantero,173 cm,70 kg,Derecho,Colo Colo,2025,https://el.soccerway.com/players/leandro-anibal-hernandez-espinoza/941056/,2025.0,Colo Colo,PRD,0,0,0,0,0,0,0,0,0,0,2024,Colo Colo,PRD,129.0,5.0,2.0,3.0,2.0,4.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,leandro_anibal_hernandez_espinoza_chile_13_junio_2005,Leandro Aníbal Hernández Espinoza,13/06/2005 (19),Extremo izquierdo,Extremo derecho,CSD Colo-Colo,https://www.transfermarkt.es/leandro-hernandez/profil/spieler/1172013,350 mil €,Chile,Derecho,Vibra Futbol,01/01/2024,-,,,,,,,,,,,,,,,,,,,,Predeterminado
emiliano_javier_amor_siria_16_mayo_1995,Emiliano Javier,Amor,Siria,1995-05-16,29.0,Argentina,Defensa,190 cm,80 kg,Derecho,Colo Colo,2025,https://el.soccerway.com/players/emiliano-amor/391637/,2025.0,Colo Colo,PRD,7,1,0,1,0,1,0,0,0,0,2024,Colo Colo,PRD,1617.0,25.0,18.0,7.0,5.0,11.0,0.0,4.0,1.0,0.0,,,,,,,,,,,,,,emiliano_javier_amor_siria_16_mayo_1995,Emiliano Javier Amor,16/05/1995 (29),Defensa central,Defensa central,CSD Colo-Colo,https://www.transfermarkt.es/emiliano-amor/profil/spieler/348273,650 mil €,Siria,Derecho,Firstfield,15/04/2021,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
mauricio_anibal_isla_isla_chile_12_junio_1988,Mauricio Aníbal,Isla Isla,Chile,1988-06-12,36.0,Chile,Defensa,176 cm,75 kg,Derecho,Colo Colo,2025,https://el.soccerway.com/players/mauricio-isla/19305/,2025.0,Colo Colo,PRD,37,1,0,1,0,1,0,0,0,0,2024,Colo Colo,PRD,769.0,10.0,9.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,mauricio_anibal_isla_isla_chile_12_junio_1988,Mauricio Aníbal Isla Isla,12/06/1988 (36),Lateral derecho,Interior derecho,CSD Colo-Colo,https://www.transfermarkt.es/mauricio-isla/profil/spieler/43722,300 mil €,Chile,Derecho,AIM fútbol,31/07/2024,30/06/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
erick_andres_wiemberg_higuera_chile_20_junio_1994,Erick Andrés,Wiemberg Higuera,Chile,1994-06-20,30.0,Chile,Defensa,178 cm,67 kg,Izquierdo,Colo Colo,2025,https://el.soccerway.com/players/erick-wiemberg/285932/,2025.0,Colo Colo,PRD,90,1,1,0,0,0,0,0,0,0,2024,Colo Colo,PRD,2102.0,25.0,24.0,1.0,3.0,1.0,3.0,3.0,0.0,1.0,,,,,,,,,,,,,,erick_andres_wiemberg_higuera_chile_20_junio_1994,Erick Andrés Wiemberg Higuera,20/06/1994 (30),Lateral izquierdo,Interior izquierdo,CSD Colo-Colo,https://www.transfermarkt.es/erick-wiemberg/profil/spieler/531286,900 mil €,Chile,Izquierdo,Sin agente,01/01/2025,31/12/2027,,,,,,,,,,,,,,,,,,,,Predeterminado
marcos_nikolas_bolados_hidalgo_chile_28_febrero_1996,Marcos Nikolás,Bolados Hidalgo,Chile,1996-02-28,28.0,Chile,Delantero,172 cm,72 kg,Derecho,Colo Colo,2025,https://el.soccerway.com/players/marco-bolados/282917/,2025.0,Colo Colo,PRD,53,1,1,0,1,0,0,0,0,0,2024,Colo Colo,PRD,1123.0,25.0,11.0,14.0,10.0,14.0,6.0,2.0,0.0,0.0,,,,,,,,,,,,,,marcos_nikolas_bolados_hidalgo_chile_28_febrero_1996,Marcos Nikolás Bolados Hidalgo,28/02/1996 (28),Extremo derecho,Extremo izquierdo,CSD Colo-Colo,https://www.transfermarkt.es/marcos-bolados/profil/spieler/265765,900 mil €,Chile,Derecho,Vibra Futbol,27/07/2016,31/12/2026,,,,,,,,,,,,,,,,,,,,Predeterminado
cristian_alexander_zavala_briones_chile_03_agosto_1999,Cristián Alexander,Zavala Briones,Chile,1999-08-03,25.0,Chile,Delantero,170 cm,70 kg,Derecho,Colo Colo,2025,https://el.soccerway.com/players/cristian-alexander-zavala-briones/554301/,2025.0,Colo Colo,PRD,0,0,0,0,0,0,0,0,0,0,2024,Colo Colo,PRD,1208.0,21.0,12.0,9.0,4.0,10.0,3.0,2.0,0.0,0.0,,,,,,,,,,,,,,cristian_alexander_zavala_briones_chile_03_agosto_1999,Cristián Alexander Zavala Briones,03/08/1999 (25),Extremo derecho,Extremo izquierdo,CSD Colo-Colo,https://www.transfermarkt.es/cristian-zavala/profil/spieler/600555,"1,20 mill. €",Chile,Derecho,Mundo Futuro Chile,01/01/2022,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
tomas_jesus_alarcon_vergara_chile_19_enero_1999,Tomás Jesús,Alarcón Vergara,Chile,1999-01-19,26.0,Chile,Centrocampista,174 cm,68 kg,Derecho,Colo Colo,2025,https://el.soccerway.com/players/tomas-alarcon/448871/,2025.0,Colo Colo,PRD,30,1,0,1,0,1,0,0,0,0,2024/2025,Cádiz,LAL,82.0,3.0,0.0,3.0,0.0,13.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,tomas_jesus_alarcon_vergara_chile_19_enero_1999,Tomás Jesús Alarcón Vergara,19/01/1999 (26),Pivote,Mediocentro,CSD Colo-Colo,https://www.transfermarkt.es/tomas-alarcon/profil/spieler/454238,600 mil €,Chile,Derecho,Desconocido,22/01/2025,31/12/2026,,,,,,,,,,,,,,,,,,,,Predeterminado
